"product_name_en","product_name_hi","short_name_hi","short_name_en","catalogues","pack_type","mrp","product_cost","brand_discount_type","brand_discount_value","cm_discount_type","original_cm_discount_value","cm_discount_value","marketer","brand_name","fulfillment_model","source","jit_source","super_category","primary_category","sub_category","product_type","ean_code","hsn_code","product_gst","shelf_life_days","original_moq","moq","item_size","delivery_days","lead_days","variant_identifier","discount_type","variant_grammage_unit","variant_grammage","brand_name_hi","variant_identifier_hi","product_images","variant_priority","product_description_md_en","product_description_md_hi","variant_grammage_value","vendor_product_id","is_combo","economic_segment","brand_categorisation","product_weight","return_window_days","replacement_window_days","country_of_origin"
"kanjivaram silk woven zari border work saree  with blouse piece","kanjivaram silk woven zari border work saree  with blouse piece","kanjivaram silk woven zari border work saree  with blouse piece","kanjivaram silk woven zari border work saree  with blouse piece","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","41anf-Free Size","","","365","3","3","","","","kanjivaram silk woven zari border work saree  with blouse piece K-41anf","flat_off","","","","kanjivaram silk woven zari border work saree  with blouse piece K-41anf","https://images.meesho.com/images/products/6778923/28418_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Rajovati Women' fancy mano crop top with fancy sleeves","Rajovati Women' fancy mano crop top with fancy sleeves","Rajovati Women' fancy mano crop top with fancy sleeves","Rajovati Women' fancy mano crop top with fancy sleeves","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Western Wear","Tops","16ktsy-L","","","365","3","3","","","","Rajovati Women' fancy mano crop top with fancy sleeves R-16ktsy","flat_off","","","","Rajovati Women' fancy mano crop top with fancy sleeves R-16ktsy","https://images.meesho.com/images/products/71515618/1cxxn_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Rajovati Women' fancy mano crop top with fancy sleeves","Rajovati Women' fancy mano crop top with fancy sleeves","Rajovati Women' fancy mano crop top with fancy sleeves","Rajovati Women' fancy mano crop top with fancy sleeves","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Western Wear","Tops","16ktsy-XL","","","365","3","3","","","","Rajovati Women' fancy mano crop top with fancy sleeves R-16ktsy","flat_off","","","","Rajovati Women' fancy mano crop top with fancy sleeves R-16ktsy","https://images.meesho.com/images/products/71515618/1cxxn_512.jpg","1","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
" Tops & Tunics "," Tops & Tunics "," Tops & Tunics "," Tops & Tunics ","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Western Wear","Tops","1s9z33-S","","","365","3","3","","",""," Tops & Tunics   -1s9z33","flat_off","","",""," Tops & Tunics   -1s9z33","https://images.meesho.com/images/products/107960799/rr9bv_512.jpg,https://images.meesho.com/images/products/107960799/ddnu9_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
" Tops & Tunics "," Tops & Tunics "," Tops & Tunics "," Tops & Tunics ","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Western Wear","Tops","1s9z33-M","","","365","3","3","","",""," Tops & Tunics   -1s9z33","flat_off","","",""," Tops & Tunics   -1s9z33","https://images.meesho.com/images/products/107960799/rr9bv_512.jpg,https://images.meesho.com/images/products/107960799/ddnu9_512.jpg","1","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
" Tops & Tunics "," Tops & Tunics "," Tops & Tunics "," Tops & Tunics ","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Western Wear","Tops","1s9z33-L","","","365","3","3","","",""," Tops & Tunics   -1s9z33","flat_off","","",""," Tops & Tunics   -1s9z33","https://images.meesho.com/images/products/107960799/rr9bv_512.jpg,https://images.meesho.com/images/products/107960799/ddnu9_512.jpg","2","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
" Tops & Tunics "," Tops & Tunics "," Tops & Tunics "," Tops & Tunics ","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Western Wear","Tops","1s9z33-XL","","","365","3","3","","",""," Tops & Tunics   -1s9z33","flat_off","","",""," Tops & Tunics   -1s9z33","https://images.meesho.com/images/products/107960799/rr9bv_512.jpg,https://images.meesho.com/images/products/107960799/ddnu9_512.jpg","3","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Classy Women Saree","Classy Women Saree","Classy Women Saree","Classy Women Saree","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","3vwej-Free Size","","","365","3","3","","","","Classy Women Saree C-3vwej","flat_off","","","","Classy Women Saree C-3vwej","https://images.meesho.com/images/products/6527179/9c213_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Casual Regular Round Neck  Sleeves Solid Women ","Casual Regular Round Neck  Sleeves Solid Women ","Casual Regular Round Neck  Sleeves Solid Women ","Casual Regular Round Neck  Sleeves Solid Women ","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Western Wear","Tops","16fr3x-L","","","365","3","3","","","","Casual Regular Round Neck  Sleeves Solid Women  C-16fr3x","flat_off","","","","Casual Regular Round Neck  Sleeves Solid Women  C-16fr3x","https://images.meesho.com/images/products/71278845/2hb71_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Casual Regular Round Neck  Sleeves Solid Women ","Casual Regular Round Neck  Sleeves Solid Women ","Casual Regular Round Neck  Sleeves Solid Women ","Casual Regular Round Neck  Sleeves Solid Women ","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Western Wear","Tops","16fr3x-XL","","","365","3","3","","","","Casual Regular Round Neck  Sleeves Solid Women  C-16fr3x","flat_off","","","","Casual Regular Round Neck  Sleeves Solid Women  C-16fr3x","https://images.meesho.com/images/products/71278845/2hb71_512.jpg","1","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Adrika Fashionable Saree","Adrika Fashionable Saree","Adrika Fashionable Saree","Adrika Fashionable Saree","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","3xnwx-Free Size","","","365","3","3","","","","Adrika Fashionable Saree A-3xnwx","flat_off","","","","Adrika Fashionable Saree A-3xnwx","https://images.meesho.com/images/products/6609489/6dc7e_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Casual Cuffed Sleeves Solid Women Top","Casual Cuffed Sleeves Solid Women Top","Casual Cuffed Sleeves Solid Women Top","Casual Cuffed Sleeves Solid Women Top","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Western Wear","Tops","15tx6z-XS","","","365","3","3","","","","Casual Cuffed Sleeves Solid Women Top C-15tx6z","flat_off","","","","Casual Cuffed Sleeves Solid Women Top C-15tx6z","https://images.meesho.com/images/products/70260299/wiwxl_512.jpg,https://images.meesho.com/images/products/70260299/olzii_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Casual Cuffed Sleeves Solid Women Top","Casual Cuffed Sleeves Solid Women Top","Casual Cuffed Sleeves Solid Women Top","Casual Cuffed Sleeves Solid Women Top","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Western Wear","Tops","15tx6z-S","","","365","3","3","","","","Casual Cuffed Sleeves Solid Women Top C-15tx6z","flat_off","","","","Casual Cuffed Sleeves Solid Women Top C-15tx6z","https://images.meesho.com/images/products/70260299/wiwxl_512.jpg,https://images.meesho.com/images/products/70260299/olzii_512.jpg","1","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Casual Cuffed Sleeves Solid Women Top","Casual Cuffed Sleeves Solid Women Top","Casual Cuffed Sleeves Solid Women Top","Casual Cuffed Sleeves Solid Women Top","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Western Wear","Tops","15tx6z-M","","","365","3","3","","","","Casual Cuffed Sleeves Solid Women Top C-15tx6z","flat_off","","","","Casual Cuffed Sleeves Solid Women Top C-15tx6z","https://images.meesho.com/images/products/70260299/wiwxl_512.jpg,https://images.meesho.com/images/products/70260299/olzii_512.jpg","2","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Casual Cuffed Sleeves Solid Women Top","Casual Cuffed Sleeves Solid Women Top","Casual Cuffed Sleeves Solid Women Top","Casual Cuffed Sleeves Solid Women Top","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Western Wear","Tops","15tx6z-L","","","365","3","3","","","","Casual Cuffed Sleeves Solid Women Top C-15tx6z","flat_off","","","","Casual Cuffed Sleeves Solid Women Top C-15tx6z","https://images.meesho.com/images/products/70260299/wiwxl_512.jpg,https://images.meesho.com/images/products/70260299/olzii_512.jpg","3","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Classy Women""s Saree","Classy Women""s Saree","Classy Women""s Saree","Classy Women""s Saree","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","420ag-Free Size","","","365","3","3","","","","Classy Women""s Saree C-420ag","flat_off","","","","Classy Women""s Saree C-420ag","https://images.meesho.com/images/products/6812152/044d0_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Round Neck Casual Puff Sleeves Solid Women","Round Neck Casual Puff Sleeves Solid Women","Round Neck Casual Puff Sleeves Solid Women","Round Neck Casual Puff Sleeves Solid Women","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Western Wear","Tops","1d8uxt-XS","","","365","3","3","","","","Round Neck Casual Puff Sleeves Solid Women R-1d8uxt","flat_off","","","","Round Neck Casual Puff Sleeves Solid Women R-1d8uxt","https://images.meesho.com/images/products/82714529/az7wh_512.jpg,https://images.meesho.com/images/products/82714529/qmadd_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Round Neck Casual Puff Sleeves Solid Women","Round Neck Casual Puff Sleeves Solid Women","Round Neck Casual Puff Sleeves Solid Women","Round Neck Casual Puff Sleeves Solid Women","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Western Wear","Tops","1d8uxt-S","","","365","3","3","","","","Round Neck Casual Puff Sleeves Solid Women R-1d8uxt","flat_off","","","","Round Neck Casual Puff Sleeves Solid Women R-1d8uxt","https://images.meesho.com/images/products/82714529/az7wh_512.jpg,https://images.meesho.com/images/products/82714529/qmadd_512.jpg","1","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Round Neck Casual Puff Sleeves Solid Women","Round Neck Casual Puff Sleeves Solid Women","Round Neck Casual Puff Sleeves Solid Women","Round Neck Casual Puff Sleeves Solid Women","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Western Wear","Tops","1d8uxt-M","","","365","3","3","","","","Round Neck Casual Puff Sleeves Solid Women R-1d8uxt","flat_off","","","","Round Neck Casual Puff Sleeves Solid Women R-1d8uxt","https://images.meesho.com/images/products/82714529/az7wh_512.jpg,https://images.meesho.com/images/products/82714529/qmadd_512.jpg","2","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Round Neck Casual Puff Sleeves Solid Women","Round Neck Casual Puff Sleeves Solid Women","Round Neck Casual Puff Sleeves Solid Women","Round Neck Casual Puff Sleeves Solid Women","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Western Wear","Tops","1d8uxt-L","","","365","3","3","","","","Round Neck Casual Puff Sleeves Solid Women R-1d8uxt","flat_off","","","","Round Neck Casual Puff Sleeves Solid Women R-1d8uxt","https://images.meesho.com/images/products/82714529/az7wh_512.jpg,https://images.meesho.com/images/products/82714529/qmadd_512.jpg","3","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Trendy KHAN Silk MULTI BORDER SAREE","Trendy KHAN Silk MULTI BORDER SAREE","Trendy KHAN Silk MULTI BORDER SAREE","Trendy KHAN Silk MULTI BORDER SAREE","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","dur6p-Free Size","","","365","3","3","","","","Trendy KHAN Silk MULTI BORDER SAREE T-dur6p","flat_off","","","","Trendy KHAN Silk MULTI BORDER SAREE T-dur6p","https://images.meesho.com/images/products/23269921/690c5_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
" silk Vertical Lines sarees"," silk Vertical Lines sarees"," silk Vertical Lines sarees"," silk Vertical Lines sarees","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","593i8-Free Size","","","365","3","3","","",""," silk Vertical Lines sarees  -593i8","flat_off","","",""," silk Vertical Lines sarees  -593i8","https://images.meesho.com/images/products/8822528/4df32_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Nylone Silk shibori design dyed saree","Nylone Silk shibori design dyed saree","Nylone Silk shibori design dyed saree","Nylone Silk shibori design dyed saree","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","djwkd-Free Size","","","365","3","3","","","","Nylone Silk shibori design dyed saree N-djwkd","flat_off","","","","Nylone Silk shibori design dyed saree N-djwkd","https://images.meesho.com/images/products/22763677/cd686_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Pretty Elegant puff sleevs women tops","Pretty Elegant puff sleevs women tops","Pretty Elegant puff sleevs women tops","Pretty Elegant puff sleevs women tops","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Western Wear","Tops","26lb4a-S","","","365","3","3","","","","Pretty Elegant puff sleevs women tops P-26lb4a","flat_off","","","","Pretty Elegant puff sleevs women tops P-26lb4a","https://images.meesho.com/images/products/132004234/qfzk3_512.jpg,https://images.meesho.com/images/products/132004234/zg2fm_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Pretty Elegant puff sleevs women tops","Pretty Elegant puff sleevs women tops","Pretty Elegant puff sleevs women tops","Pretty Elegant puff sleevs women tops","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Western Wear","Tops","26lb4a-M","","","365","3","3","","","","Pretty Elegant puff sleevs women tops P-26lb4a","flat_off","","","","Pretty Elegant puff sleevs women tops P-26lb4a","https://images.meesho.com/images/products/132004234/qfzk3_512.jpg,https://images.meesho.com/images/products/132004234/zg2fm_512.jpg","1","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Pretty Elegant puff sleevs women tops","Pretty Elegant puff sleevs women tops","Pretty Elegant puff sleevs women tops","Pretty Elegant puff sleevs women tops","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Western Wear","Tops","26lb4a-L","","","365","3","3","","","","Pretty Elegant puff sleevs women tops P-26lb4a","flat_off","","","","Pretty Elegant puff sleevs women tops P-26lb4a","https://images.meesho.com/images/products/132004234/qfzk3_512.jpg,https://images.meesho.com/images/products/132004234/zg2fm_512.jpg","2","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
